Vardas         Pavarde        Galutinis vid. 
Vardas11664    Pavarde11664    4.88
Vardas11672    Pavarde11672    3.88
Vardas11673    Pavarde11673     2.6
Vardas11676    Pavarde11676     2.6
Vardas11677    Pavarde11677    3.68
Vardas11679    Pavarde11679    3.44
Vardas11680    Pavarde11680    3.84
Vardas11683    Pavarde11683    4.32
Vardas11687    Pavarde11687     4.8
Vardas11688    Pavarde11688       3
Vardas11689    Pavarde11689     2.6
Vardas11691    Pavarde11691    2.36
Vardas11692    Pavarde11692     3.6
Vardas11693    Pavarde11693     4.8
Vardas11696    Pavarde11696    2.36
Vardas11698    Pavarde11698     4.6
Vardas11699    Pavarde11699    3.44
Vardas11705    Pavarde11705    4.12
Vardas11712    Pavarde11712    4.24
Vardas11713    Pavarde11713    1.96
Vardas11714    Pavarde11714    3.08
Vardas11719    Pavarde11719    3.56
Vardas11722    Pavarde11722    4.36
Vardas11724    Pavarde11724    4.48
Vardas11725    Pavarde11725       4
Vardas11726    Pavarde11726    3.96
Vardas11728    Pavarde11728    4.04
Vardas11733    Pavarde11733    2.72
Vardas11734    Pavarde11734    2.84
Vardas11738    Pavarde11738       4
Vardas11739    Pavarde11739    3.32
Vardas11741    Pavarde11741       3
Vardas11744    Pavarde11744     3.6
Vardas11745    Pavarde11745     4.4
Vardas11746    Pavarde11746     4.2
Vardas11748    Pavarde11748    2.84
Vardas11749    Pavarde11749    4.28
Vardas11750    Pavarde11750     2.2
Vardas11751    Pavarde11751     3.6
Vardas11752    Pavarde11752    3.44
Vardas11754    Pavarde11754    3.88
Vardas11758    Pavarde11758    2.52
Vardas11760    Pavarde11760    3.76
Vardas11761    Pavarde11761    4.96
Vardas11763    Pavarde11763     2.6
Vardas11765    Pavarde11765    1.96
Vardas11768    Pavarde11768    4.72
Vardas11772    Pavarde11772    3.76
Vardas11774    Pavarde11774    4.84
Vardas11777    Pavarde11777    4.76
Vardas11778    Pavarde11778    4.44
Vardas11780    Pavarde11780    3.04
Vardas11783    Pavarde11783    4.04
Vardas11784    Pavarde11784    3.52
Vardas11785    Pavarde11785    3.56
Vardas11790    Pavarde11790     4.8
Vardas11794    Pavarde11794    2.92
Vardas11797    Pavarde11797     4.8
Vardas11798    Pavarde11798    2.84
Vardas11799    Pavarde11799    2.28
Vardas11802    Pavarde11802    4.16
Vardas11807    Pavarde11807    4.88
Vardas11808    Pavarde11808    2.84
Vardas11809    Pavarde11809    3.88
Vardas11812    Pavarde11812       4
Vardas11819    Pavarde11819    3.72
Vardas11822    Pavarde11822     3.8
Vardas11823    Pavarde11823    2.96
Vardas11826    Pavarde11826    4.92
Vardas11832    Pavarde11832    2.84
Vardas11834    Pavarde11834     3.8
Vardas11842    Pavarde11842     4.6
Vardas11845    Pavarde11845     3.6
Vardas11849    Pavarde11849    3.88
Vardas11854    Pavarde11854    2.52
Vardas11855    Pavarde11855    3.56
Vardas11860    Pavarde11860    4.08
Vardas11862    Pavarde11862    4.32
Vardas11863    Pavarde11863    4.36
Vardas11864    Pavarde11864    4.56
Vardas11865    Pavarde11865    3.08
Vardas11866    Pavarde11866    4.76
Vardas11870    Pavarde11870    3.16
Vardas11871    Pavarde11871     3.4
Vardas11873    Pavarde11873    3.12
Vardas11877    Pavarde11877    3.08
Vardas11879    Pavarde11879    4.44
Vardas11880    Pavarde11880    1.76
Vardas11889    Pavarde11889    4.64
Vardas11893    Pavarde11893    3.88
Vardas11895    Pavarde11895    4.64
Vardas11896    Pavarde11896    3.48
Vardas11897    Pavarde11897    4.92
Vardas11900    Pavarde11900    3.84
Vardas11903    Pavarde11903     2.8
Vardas11906    Pavarde11906       3
Vardas11908    Pavarde11908    2.76
Vardas11918    Pavarde11918    2.88
Vardas11921    Pavarde11921    1.48
Vardas11922    Pavarde11922    3.84
Vardas11927    Pavarde11927    2.76
Vardas11928    Pavarde11928    2.04
Vardas11929    Pavarde11929     4.8
Vardas11934    Pavarde11934     4.6
Vardas11937    Pavarde11937     3.2
Vardas11938    Pavarde11938    2.36
Vardas11939    Pavarde11939    4.16
Vardas11940    Pavarde11940    2.96
Vardas11946    Pavarde11946       3
Vardas11947    Pavarde11947    4.64
Vardas11949    Pavarde11949     4.2
Vardas11955    Pavarde11955    3.44
Vardas11960    Pavarde11960    4.48
Vardas11961    Pavarde11961     3.2
Vardas11966    Pavarde11966    3.84
Vardas11967    Pavarde11967       4
Vardas11968    Pavarde11968    4.24
Vardas11969    Pavarde11969     3.6
Vardas11971    Pavarde11971    4.88
Vardas11972    Pavarde11972     3.6
Vardas11973    Pavarde11973    4.44
Vardas11976    Pavarde11976    2.72
Vardas11978    Pavarde11978    4.16
Vardas11979    Pavarde11979     3.6
Vardas11981    Pavarde11981    3.28
Vardas11982    Pavarde11982    2.92
Vardas11983    Pavarde11983    4.24
Vardas11990    Pavarde11990     3.8
Vardas11991    Pavarde11991     3.8
Vardas11993    Pavarde11993    3.36
Vardas11995    Pavarde11995    3.64
Vardas11997    Pavarde11997    4.84
Vardas12001    Pavarde12001    4.24
Vardas12004    Pavarde12004    2.68
Vardas12005    Pavarde12005    3.36
Vardas12006    Pavarde12006    3.28
Vardas12008    Pavarde12008    3.88
Vardas12011    Pavarde12011     4.8
Vardas12013    Pavarde12013    3.72
Vardas12017    Pavarde12017    3.92
Vardas12019    Pavarde12019    4.64
Vardas12020    Pavarde12020    4.76
Vardas12021    Pavarde12021     4.6
Vardas12022    Pavarde12022    4.72
Vardas12023    Pavarde12023    2.56
Vardas12027    Pavarde12027    2.44
Vardas12031    Pavarde12031    4.08
Vardas12032    Pavarde12032    3.48
Vardas12033    Pavarde12033    2.72
Vardas12034    Pavarde12034     3.8
Vardas12037    Pavarde12037    2.92
Vardas12042    Pavarde12042    2.52
Vardas12043    Pavarde12043    2.88
Vardas12045    Pavarde12045    3.04
Vardas12047    Pavarde12047    3.48
Vardas12048    Pavarde12048    4.48
Vardas12051    Pavarde12051    3.76
Vardas12052    Pavarde12052    2.92
Vardas12053    Pavarde12053    3.08
Vardas12055    Pavarde12055    3.92
Vardas12059    Pavarde12059     2.6
Vardas12061    Pavarde12061    3.24
Vardas12068    Pavarde12068    4.08
Vardas12070    Pavarde12070    3.08
Vardas12072    Pavarde12072    4.04
Vardas12077    Pavarde12077    4.64
Vardas12081    Pavarde12081    2.88
Vardas12082    Pavarde12082    4.16
Vardas12085    Pavarde12085    4.36
Vardas12086    Pavarde12086    4.84
Vardas12089    Pavarde12089    3.84
Vardas12090    Pavarde12090    2.76
Vardas12091    Pavarde12091    3.28
Vardas12095    Pavarde12095    3.24
Vardas12098    Pavarde12098    2.92
Vardas12100    Pavarde12100    2.44
Vardas12101    Pavarde12101       3
Vardas12102    Pavarde12102    4.72
Vardas12103    Pavarde12103    3.16
Vardas12106    Pavarde12106    2.76
Vardas12107    Pavarde12107    4.64
Vardas12108    Pavarde12108    2.76
Vardas12109    Pavarde12109    4.84
Vardas12111    Pavarde12111     2.6
Vardas12113    Pavarde12113    2.12
Vardas12114    Pavarde12114    4.28
Vardas12116    Pavarde12116    4.52
Vardas12119    Pavarde12119    4.92
Vardas12121    Pavarde12121    4.48
Vardas12123    Pavarde12123     2.6
Vardas12125    Pavarde12125    4.96
Vardas12126    Pavarde12126    4.08
Vardas12127    Pavarde12127    4.64
Vardas12128    Pavarde12128    4.24
Vardas12129    Pavarde12129    3.44
Vardas12130    Pavarde12130    4.08
Vardas12131    Pavarde12131    2.96
Vardas12134    Pavarde12134    4.24
Vardas12137    Pavarde12137    3.32
Vardas12141    Pavarde12141    2.88
Vardas12142    Pavarde12142    3.52
Vardas12145    Pavarde12145    2.96
Vardas12148    Pavarde12148    4.08
Vardas12149    Pavarde12149    3.16
Vardas12152    Pavarde12152    4.84
Vardas12153    Pavarde12153    3.76
Vardas12154    Pavarde12154    3.64
Vardas12155    Pavarde12155    3.08
Vardas12157    Pavarde12157    4.64
Vardas12158    Pavarde12158    2.28
Vardas12159    Pavarde12159     4.2
Vardas12165    Pavarde12165    4.72
Vardas12167    Pavarde12167    3.92
Vardas12169    Pavarde12169    3.08
Vardas12171    Pavarde12171    4.52
Vardas12172    Pavarde12172    2.68
Vardas12178    Pavarde12178    3.96
Vardas12185    Pavarde12185    4.76
Vardas12188    Pavarde12188    4.56
Vardas12189    Pavarde12189    3.64
Vardas12191    Pavarde12191     4.8
Vardas12192    Pavarde12192    3.88
Vardas12194    Pavarde12194     4.6
Vardas12195    Pavarde12195     3.2
Vardas12197    Pavarde12197    3.08
Vardas12198    Pavarde12198    4.52
Vardas12200    Pavarde12200    2.36
Vardas12201    Pavarde12201    2.36
Vardas12202    Pavarde12202     4.8
Vardas12205    Pavarde12205     4.2
Vardas12206    Pavarde12206    4.48
Vardas12207    Pavarde12207    4.52
Vardas12208    Pavarde12208    3.44
Vardas12209    Pavarde12209    3.12
Vardas12210    Pavarde12210    3.32
Vardas12215    Pavarde12215    3.28
Vardas12219    Pavarde12219    4.72
Vardas12220    Pavarde12220    4.28
Vardas12224    Pavarde12224       3
Vardas12225    Pavarde12225    3.12
Vardas12226    Pavarde12226    4.12
Vardas12229    Pavarde12229    3.64
Vardas12231    Pavarde12231    4.32
Vardas12232    Pavarde12232    4.04
Vardas12233    Pavarde12233    4.44
Vardas12235    Pavarde12235       3
Vardas12236    Pavarde12236    3.32
Vardas12237    Pavarde12237    4.92
Vardas12239    Pavarde12239    4.88
Vardas12251    Pavarde12251    2.84
Vardas12257    Pavarde12257    1.96
Vardas12264    Pavarde12264    4.72
Vardas12265    Pavarde12265    4.48
Vardas12266    Pavarde12266    3.76
Vardas12268    Pavarde12268    4.24
Vardas12270    Pavarde12270       3
Vardas12275    Pavarde12275    4.28
Vardas12276    Pavarde12276    2.72
Vardas12280    Pavarde12280    3.12
Vardas12282    Pavarde12282    3.24
Vardas12284    Pavarde12284    3.32
Vardas12286    Pavarde12286    2.12
Vardas12287    Pavarde12287     3.4
Vardas12289    Pavarde12289    4.72
Vardas12291    Pavarde12291    3.12
Vardas12292    Pavarde12292    3.76
Vardas12295    Pavarde12295    2.72
Vardas12299    Pavarde12299    2.48
Vardas12301    Pavarde12301    3.96
Vardas12303    Pavarde12303    4.04
Vardas12305    Pavarde12305    1.96
Vardas12306    Pavarde12306    4.44
Vardas12308    Pavarde12308    3.88
Vardas12312    Pavarde12312    2.68
Vardas12313    Pavarde12313    2.56
Vardas12314    Pavarde12314    4.36
Vardas12317    Pavarde12317     4.6
Vardas12318    Pavarde12318    2.12
Vardas12322    Pavarde12322    4.24
Vardas12323    Pavarde12323    4.04
Vardas12324    Pavarde12324    2.92
Vardas12326    Pavarde12326    3.32
Vardas12327    Pavarde12327       3
Vardas12330    Pavarde12330    4.56
Vardas12331    Pavarde12331       3
Vardas12335    Pavarde12335     2.2
Vardas12336    Pavarde12336    4.84
Vardas12343    Pavarde12343    4.68
Vardas12344    Pavarde12344    2.52
Vardas12347    Pavarde12347     4.2
Vardas12349    Pavarde12349    4.68
Vardas12351    Pavarde12351    4.48
Vardas12352    Pavarde12352    4.44
Vardas12353    Pavarde12353    2.36
Vardas12354    Pavarde12354    2.84
Vardas12355    Pavarde12355    3.92
Vardas12356    Pavarde12356    4.92
Vardas12357    Pavarde12357    3.68
Vardas12365    Pavarde12365    2.92
Vardas12366    Pavarde12366     3.8
Vardas12367    Pavarde12367    1.96
Vardas12368    Pavarde12368    4.44
Vardas12369    Pavarde12369    2.44
Vardas12370    Pavarde12370    3.36
Vardas12372    Pavarde12372    4.48
Vardas12375    Pavarde12375    4.64
Vardas12376    Pavarde12376     4.8
Vardas12377    Pavarde12377    4.76
Vardas12379    Pavarde12379    3.08
Vardas12382    Pavarde12382     2.4
Vardas12385    Pavarde12385     2.6
Vardas12388    Pavarde12388     3.4
Vardas12390    Pavarde12390    2.76
Vardas12391    Pavarde12391    3.76
Vardas12394    Pavarde12394    4.92
Vardas12396    Pavarde12396     4.8
Vardas12398    Pavarde12398    3.76
Vardas12400    Pavarde12400    3.88
Vardas12403    Pavarde12403    3.96
Vardas12404    Pavarde12404    2.72
Vardas12405    Pavarde12405    3.48
Vardas12407    Pavarde12407    4.84
Vardas12408    Pavarde12408    2.84
Vardas12411    Pavarde12411    3.96
Vardas12413    Pavarde12413    3.68
Vardas12414    Pavarde12414    3.04
Vardas12417    Pavarde12417     3.8
Vardas12419    Pavarde12419    3.36
Vardas12420    Pavarde12420    4.32
Vardas12421    Pavarde12421     2.6
Vardas12423    Pavarde12423    4.84
Vardas12425    Pavarde12425    4.12
Vardas12426    Pavarde12426    2.76
Vardas12428    Pavarde12428     4.8
Vardas12430    Pavarde12430    3.92
Vardas12435    Pavarde12435    4.56
Vardas12439    Pavarde12439    4.64
Vardas12440    Pavarde12440     4.2
Vardas12441    Pavarde12441    4.96
Vardas12442    Pavarde12442    3.32
Vardas12443    Pavarde12443    3.72
Vardas12445    Pavarde12445    3.48
Vardas12447    Pavarde12447    3.56
Vardas12448    Pavarde12448    3.44
Vardas12452    Pavarde12452    4.12
Vardas12453    Pavarde12453    2.72
Vardas12454    Pavarde12454    4.84
Vardas12457    Pavarde12457    4.04
Vardas12458    Pavarde12458     4.4
Vardas12461    Pavarde12461    3.92
Vardas12464    Pavarde12464    2.68
Vardas12465    Pavarde12465    3.88
Vardas12467    Pavarde12467    4.16
Vardas12470    Pavarde12470    3.44
Vardas12473    Pavarde12473    3.84
Vardas12474    Pavarde12474    4.68
Vardas12476    Pavarde12476    2.92
Vardas12477    Pavarde12477    4.64
Vardas12478    Pavarde12478    2.76
Vardas12479    Pavarde12479       4
Vardas12480    Pavarde12480    3.56
Vardas12482    Pavarde12482    4.28
Vardas12485    Pavarde12485       4
Vardas12486    Pavarde12486    3.52
Vardas12487    Pavarde12487     2.8
Vardas12490    Pavarde12490     2.2
Vardas12491    Pavarde12491    2.16
Vardas12492    Pavarde12492    2.76
Vardas12495    Pavarde12495    3.36
Vardas12498    Pavarde12498    2.36
Vardas12500    Pavarde12500    3.16
Vardas12502    Pavarde12502     4.4
Vardas12504    Pavarde12504     3.6
Vardas12505    Pavarde12505     3.6
Vardas12506    Pavarde12506     4.8
Vardas12512    Pavarde12512     4.8
Vardas12513    Pavarde12513    3.08
Vardas12515    Pavarde12515    3.44
Vardas12516    Pavarde12516    4.76
Vardas12517    Pavarde12517    4.72
Vardas12518    Pavarde12518    3.08
Vardas12520    Pavarde12520     4.6
Vardas12521    Pavarde12521     4.8
Vardas12523    Pavarde12523    2.88
Vardas12526    Pavarde12526    3.08
Vardas12528    Pavarde12528    2.36
Vardas12529    Pavarde12529    2.68
Vardas12530    Pavarde12530    3.52
Vardas12532    Pavarde12532    2.12
Vardas12533    Pavarde12533    3.96
Vardas12534    Pavarde12534    4.12
Vardas12540    Pavarde12540    3.52
Vardas12541    Pavarde12541    4.92
Vardas12545    Pavarde12545    2.32
Vardas12549    Pavarde12549    3.64
Vardas12560    Pavarde12560    2.44
Vardas12561    Pavarde12561     4.8
Vardas12562    Pavarde12562    4.24
Vardas12565    Pavarde12565    4.44
Vardas12572    Pavarde12572    3.12
Vardas12573    Pavarde12573    2.16
Vardas12574    Pavarde12574    4.56
Vardas12575    Pavarde12575     4.2
Vardas12576    Pavarde12576     3.4
Vardas12578    Pavarde12578    3.88
Vardas12580    Pavarde12580    3.08
Vardas12583    Pavarde12583    4.76
Vardas12584    Pavarde12584    2.68
Vardas12587    Pavarde12587     3.2
Vardas12588    Pavarde12588    3.76
Vardas12589    Pavarde12589    2.84
Vardas12590    Pavarde12590    3.24
Vardas12591    Pavarde12591     2.2
Vardas12593    Pavarde12593    3.72
Vardas12595    Pavarde12595    4.24
Vardas12596    Pavarde12596    4.04
Vardas12602    Pavarde12602    4.56
Vardas12603    Pavarde12603    2.12
Vardas12606    Pavarde12606    2.28
Vardas12608    Pavarde12608    2.12
Vardas12611    Pavarde12611     4.2
Vardas12612    Pavarde12612    3.04
Vardas12614    Pavarde12614    2.92
Vardas12617    Pavarde12617    3.64
Vardas12619    Pavarde12619    2.36
Vardas12623    Pavarde12623    4.68
Vardas12625    Pavarde12625    4.72
Vardas12626    Pavarde12626    2.84
Vardas12632    Pavarde12632    3.12
Vardas12633    Pavarde12633    4.72
Vardas12637    Pavarde12637    3.28
Vardas12638    Pavarde12638    3.96
Vardas12641    Pavarde12641    3.24
Vardas12644    Pavarde12644     3.8
Vardas12645    Pavarde12645    4.92
Vardas12653    Pavarde12653    4.72
Vardas12654    Pavarde12654    4.48
Vardas12655    Pavarde12655    4.64
Vardas12659    Pavarde12659    4.72
Vardas12661    Pavarde12661    2.88
Vardas12662    Pavarde12662    3.72
Vardas12665    Pavarde12665    4.08
Vardas12667    Pavarde12667       3
Vardas12669    Pavarde12669    3.84
Vardas12670    Pavarde12670     3.8
Vardas12675    Pavarde12675    4.08
Vardas12676    Pavarde12676    3.12
Vardas12678    Pavarde12678    4.88
Vardas12680    Pavarde12680    3.32
Vardas12681    Pavarde12681    4.52
Vardas12682    Pavarde12682    4.64
Vardas12683    Pavarde12683    4.32
Vardas12693    Pavarde12693    4.32
Vardas12694    Pavarde12694     4.6
Vardas12695    Pavarde12695    3.88
Vardas12696    Pavarde12696    2.44
Vardas12697    Pavarde12697    4.68
Vardas12698    Pavarde12698    4.44
Vardas12699    Pavarde12699    3.96
Vardas12700    Pavarde12700    3.92
Vardas12704    Pavarde12704    4.88
Vardas12706    Pavarde12706    3.84
Vardas12707    Pavarde12707    3.72
Vardas12708    Pavarde12708    3.88
Vardas12713    Pavarde12713    3.32
Vardas12716    Pavarde12716    2.12
Vardas12718    Pavarde12718    3.28
Vardas12719    Pavarde12719    3.08
Vardas12720    Pavarde12720    3.88
Vardas12722    Pavarde12722    3.36
Vardas12723    Pavarde12723    4.76
Vardas12724    Pavarde12724    4.68
Vardas12729    Pavarde12729       4
Vardas12730    Pavarde12730    4.76
Vardas12733    Pavarde12733     2.6
Vardas12734    Pavarde12734    4.32
Vardas12735    Pavarde12735    4.12
Vardas12737    Pavarde12737    3.08
Vardas12739    Pavarde12739     2.6
Vardas12742    Pavarde12742    3.48
