Vardas         Pavarde        Galutinis vid. 
Vardas10705    Pavarde10705    3.12
Vardas10706    Pavarde10706    4.84
Vardas10707    Pavarde10707     3.8
Vardas10708    Pavarde10708    5.32
Vardas10709    Pavarde10709       6
Vardas10710    Pavarde10710    4.44
Vardas10711    Pavarde10711    6.84
Vardas10712    Pavarde10712     8.8
Vardas10713    Pavarde10713       6
Vardas10714    Pavarde10714    2.84
Vardas10715    Pavarde10715    6.92
Vardas10716    Pavarde10716    3.48
Vardas10717    Pavarde10717    5.12
Vardas10718    Pavarde10718    7.32
Vardas10719    Pavarde10719    5.28
Vardas10720    Pavarde10720    6.48
Vardas10721    Pavarde10721    2.96
Vardas10722    Pavarde10722     7.8
Vardas10723    Pavarde10723    3.44
Vardas10724    Pavarde10724    6.48
Vardas10725    Pavarde10725    8.72
Vardas10726    Pavarde10726    4.76
Vardas10727    Pavarde10727    6.04
Vardas10728    Pavarde10728    5.12
Vardas10729    Pavarde10729    3.44
Vardas10730    Pavarde10730    5.08
Vardas10731    Pavarde10731    3.48
Vardas10732    Pavarde10732    6.92
Vardas10733    Pavarde10733     7.2
Vardas10734    Pavarde10734    4.84
Vardas10735    Pavarde10735    5.36
Vardas10736    Pavarde10736    3.52
Vardas10737    Pavarde10737    5.24
Vardas10738    Pavarde10738    6.08
Vardas10739    Pavarde10739    6.16
Vardas10740    Pavarde10740    3.24
Vardas10741    Pavarde10741    6.64
Vardas10742    Pavarde10742    8.64
Vardas10743    Pavarde10743    3.72
Vardas10744    Pavarde10744     2.4
Vardas10745    Pavarde10745    7.08
Vardas10746    Pavarde10746    2.44
Vardas10747    Pavarde10747    6.16
Vardas10748    Pavarde10748    2.36
Vardas10749    Pavarde10749     2.6
Vardas10750    Pavarde10750    3.16
Vardas10751    Pavarde10751    3.48
Vardas10752    Pavarde10752    2.56
Vardas10753    Pavarde10753    8.24
Vardas10754    Pavarde10754    8.24
Vardas10755    Pavarde10755    3.28
Vardas10756    Pavarde10756    6.52
Vardas10757    Pavarde10757    6.92
Vardas10758    Pavarde10758    6.68
Vardas10759    Pavarde10759    4.68
Vardas10760    Pavarde10760    8.48
Vardas10761    Pavarde10761       6
Vardas10762    Pavarde10762    5.44
Vardas10763    Pavarde10763    6.56
Vardas10764    Pavarde10764    4.88
Vardas10765    Pavarde10765     2.6
Vardas10766    Pavarde10766    4.28
Vardas10767    Pavarde10767     6.6
Vardas10768    Pavarde10768    5.16
Vardas10769    Pavarde10769    7.32
Vardas10770    Pavarde10770    4.48
Vardas10771    Pavarde10771    3.28
Vardas10772    Pavarde10772       5
Vardas10773    Pavarde10773    3.52
Vardas10774    Pavarde10774    4.28
Vardas10775    Pavarde10775     3.8
Vardas10776    Pavarde10776    4.68
Vardas10777    Pavarde10777    5.88
Vardas10778    Pavarde10778    5.32
Vardas10779    Pavarde10779    7.56
Vardas10780    Pavarde10780    6.12
Vardas10781    Pavarde10781     4.6
Vardas10782    Pavarde10782    7.24
Vardas10783    Pavarde10783    3.84
Vardas10784    Pavarde10784    6.28
Vardas10785    Pavarde10785    5.44
Vardas10786    Pavarde10786    8.08
Vardas10787    Pavarde10787    7.76
Vardas10788    Pavarde10788     1.8
Vardas10789    Pavarde10789    3.32
Vardas10790    Pavarde10790    5.76
Vardas10791    Pavarde10791    5.48
Vardas10792    Pavarde10792    4.96
Vardas10793    Pavarde10793    6.88
Vardas10794    Pavarde10794    5.92
Vardas10795    Pavarde10795    5.08
Vardas10796    Pavarde10796     5.2
Vardas10797    Pavarde10797    4.92
Vardas10798    Pavarde10798    7.08
Vardas10799    Pavarde10799    3.68
Vardas10800    Pavarde10800    5.12
Vardas10801    Pavarde10801    7.72
Vardas10802    Pavarde10802    8.48
Vardas10803    Pavarde10803    6.76
Vardas10804    Pavarde10804       3
Vardas10805    Pavarde10805    7.12
Vardas10806    Pavarde10806    4.68
Vardas10807    Pavarde10807    4.68
Vardas10808    Pavarde10808    5.96
Vardas10809    Pavarde10809    6.24
Vardas10810    Pavarde10810    7.04
Vardas10811    Pavarde10811    5.16
Vardas10812    Pavarde10812     7.4
Vardas10813    Pavarde10813    2.44
Vardas10814    Pavarde10814    4.92
Vardas10815    Pavarde10815    5.92
Vardas10816    Pavarde10816    9.28
Vardas10817    Pavarde10817    5.24
Vardas10818    Pavarde10818    5.52
Vardas10819    Pavarde10819    8.12
Vardas10820    Pavarde10820    6.32
Vardas10821    Pavarde10821    5.48
Vardas10822    Pavarde10822    4.68
Vardas10823    Pavarde10823    3.48
Vardas10824    Pavarde10824       6
Vardas10825    Pavarde10825     5.8
Vardas10826    Pavarde10826       8
Vardas10827    Pavarde10827     6.4
Vardas10828    Pavarde10828    4.12
Vardas10829    Pavarde10829     3.8
Vardas10830    Pavarde10830    3.24
Vardas10831    Pavarde10831    3.88
Vardas10832    Pavarde10832    5.16
Vardas10833    Pavarde10833    8.32
Vardas10834    Pavarde10834    7.08
Vardas10835    Pavarde10835       4
Vardas10836    Pavarde10836    3.88
Vardas10837    Pavarde10837     3.8
Vardas10838    Pavarde10838    3.92
Vardas10839    Pavarde10839    5.96
Vardas10840    Pavarde10840    4.32
Vardas10841    Pavarde10841       7
Vardas10842    Pavarde10842     7.8
Vardas10843    Pavarde10843    7.92
Vardas10844    Pavarde10844    2.96
Vardas10845    Pavarde10845     8.4
Vardas10846    Pavarde10846    8.68
Vardas10847    Pavarde10847    6.36
Vardas10848    Pavarde10848     3.4
Vardas10849    Pavarde10849    6.56
Vardas10850    Pavarde10850     7.2
Vardas10851    Pavarde10851    4.28
Vardas10852    Pavarde10852    4.64
Vardas10853    Pavarde10853    3.12
Vardas10854    Pavarde10854    5.96
Vardas10855    Pavarde10855    7.64
Vardas10856    Pavarde10856    6.96
Vardas10857    Pavarde10857     6.2
Vardas10858    Pavarde10858    4.68
Vardas10859    Pavarde10859     7.8
Vardas10860    Pavarde10860     3.6
Vardas10861    Pavarde10861    4.36
Vardas10862    Pavarde10862    7.12
Vardas10863    Pavarde10863    5.76
Vardas10864    Pavarde10864    2.24
Vardas10865    Pavarde10865    4.96
Vardas10866    Pavarde10866     4.6
Vardas10867    Pavarde10867    6.28
Vardas10868    Pavarde10868       6
Vardas10869    Pavarde10869    8.24
Vardas10870    Pavarde10870    6.52
Vardas10871    Pavarde10871    6.84
Vardas10872    Pavarde10872     2.6
Vardas10873    Pavarde10873     5.4
Vardas10874    Pavarde10874    4.08
Vardas10875    Pavarde10875     8.2
Vardas10876    Pavarde10876    2.92
Vardas10877    Pavarde10877    3.52
Vardas10878    Pavarde10878    3.56
Vardas10879    Pavarde10879    8.16
Vardas10880    Pavarde10880    8.08
Vardas10881    Pavarde10881    4.68
Vardas10882    Pavarde10882    6.36
Vardas10883    Pavarde10883    6.68
Vardas10884    Pavarde10884    7.84
Vardas10885    Pavarde10885    6.84
Vardas10886    Pavarde10886    6.56
Vardas10887    Pavarde10887    6.28
Vardas10888    Pavarde10888    5.28
Vardas10889    Pavarde10889    7.44
Vardas10890    Pavarde10890    4.28
Vardas10891    Pavarde10891    5.56
Vardas10892    Pavarde10892    8.56
Vardas10893    Pavarde10893    5.64
Vardas10894    Pavarde10894    3.08
Vardas10895    Pavarde10895    7.52
Vardas10896    Pavarde10896    6.36
Vardas10897    Pavarde10897    3.56
Vardas10898    Pavarde10898     2.2
Vardas10899    Pavarde10899    5.16
Vardas10900    Pavarde10900     5.6
Vardas10901    Pavarde10901     6.6
Vardas10902    Pavarde10902    4.64
Vardas10903    Pavarde10903    8.16
Vardas10904    Pavarde10904    3.88
Vardas10905    Pavarde10905    6.72
Vardas10906    Pavarde10906    2.12
Vardas10907    Pavarde10907    5.72
Vardas10908    Pavarde10908    2.76
Vardas10909    Pavarde10909    4.76
Vardas10910    Pavarde10910     5.6
Vardas10911    Pavarde10911     7.6
Vardas10912    Pavarde10912     2.6
Vardas10913    Pavarde10913    5.52
Vardas10914    Pavarde10914    2.92
Vardas10915    Pavarde10915    3.64
Vardas10916    Pavarde10916    8.12
Vardas10917    Pavarde10917    5.32
Vardas10918    Pavarde10918    3.76
Vardas10919    Pavarde10919     3.4
Vardas10920    Pavarde10920    4.96
Vardas10921    Pavarde10921    4.76
Vardas10922    Pavarde10922    3.96
Vardas10923    Pavarde10923    4.84
Vardas10924    Pavarde10924       5
Vardas10925    Pavarde10925    5.04
Vardas10926    Pavarde10926    7.36
Vardas10927    Pavarde10927    7.04
Vardas10928    Pavarde10928    5.04
Vardas10929    Pavarde10929    3.16
Vardas10930    Pavarde10930    7.92
Vardas10931    Pavarde10931    3.32
Vardas10932    Pavarde10932       6
Vardas10933    Pavarde10933    6.32
Vardas10934    Pavarde10934    6.92
Vardas10935    Pavarde10935    5.76
Vardas10936    Pavarde10936    5.92
Vardas10937    Pavarde10937    4.48
Vardas10938    Pavarde10938    2.44
Vardas10939    Pavarde10939    4.96
Vardas10940    Pavarde10940    3.64
Vardas10941    Pavarde10941    4.56
Vardas10942    Pavarde10942    2.64
Vardas10943    Pavarde10943    5.08
Vardas10944    Pavarde10944    6.96
Vardas10945    Pavarde10945    8.48
Vardas10946    Pavarde10946    4.08
Vardas10947    Pavarde10947    6.04
Vardas10948    Pavarde10948    2.44
Vardas10949    Pavarde10949    4.04
Vardas10950    Pavarde10950    6.88
Vardas10951    Pavarde10951    4.28
Vardas10952    Pavarde10952    7.44
Vardas10953    Pavarde10953    4.28
Vardas10954    Pavarde10954    8.04
Vardas10955    Pavarde10955    6.72
Vardas10956    Pavarde10956     3.8
Vardas10957    Pavarde10957    7.12
Vardas10958    Pavarde10958    5.88
Vardas10959    Pavarde10959    6.16
Vardas10960    Pavarde10960    8.32
Vardas10961    Pavarde10961     3.4
Vardas10962    Pavarde10962    8.16
Vardas10963    Pavarde10963    5.52
Vardas10964    Pavarde10964    5.52
Vardas10965    Pavarde10965     6.8
Vardas10966    Pavarde10966    6.04
Vardas10967    Pavarde10967    7.16
Vardas10968    Pavarde10968    4.96
Vardas10969    Pavarde10969     8.2
Vardas10970    Pavarde10970    4.04
Vardas10971    Pavarde10971     8.4
Vardas10972    Pavarde10972    5.36
Vardas10973    Pavarde10973    7.04
Vardas10974    Pavarde10974     4.4
Vardas10975    Pavarde10975    4.84
Vardas10976    Pavarde10976    4.76
Vardas10977    Pavarde10977    4.52
Vardas10978    Pavarde10978    3.24
Vardas10979    Pavarde10979    4.08
Vardas10980    Pavarde10980    8.24
Vardas10981    Pavarde10981     8.2
Vardas10982    Pavarde10982    7.76
Vardas10983    Pavarde10983    4.88
Vardas10984    Pavarde10984    7.72
Vardas10985    Pavarde10985    3.92
Vardas10986    Pavarde10986    7.24
Vardas10987    Pavarde10987     3.6
Vardas10988    Pavarde10988    5.64
Vardas10989    Pavarde10989     5.6
Vardas10990    Pavarde10990    5.64
Vardas10991    Pavarde10991    3.36
Vardas10992    Pavarde10992    7.32
Vardas10993    Pavarde10993    5.92
Vardas10994    Pavarde10994    6.12
Vardas10995    Pavarde10995    7.64
Vardas10996    Pavarde10996    4.96
Vardas10997    Pavarde10997    5.12
Vardas10998    Pavarde10998    4.92
Vardas10999    Pavarde10999    8.72
Vardas11000    Pavarde11000    5.92
Vardas11001    Pavarde11001    4.96
Vardas11002    Pavarde11002     3.8
Vardas11003    Pavarde11003    6.96
Vardas11004    Pavarde11004    4.16
Vardas11005    Pavarde11005    5.96
Vardas11006    Pavarde11006    7.92
Vardas11007    Pavarde11007    6.88
Vardas11008    Pavarde11008    5.24
Vardas11009    Pavarde11009    3.36
Vardas11010    Pavarde11010     7.8
Vardas11011    Pavarde11011    4.76
Vardas11012    Pavarde11012    5.56
Vardas11013    Pavarde11013    5.92
Vardas11014    Pavarde11014    7.16
Vardas11015    Pavarde11015    2.64
Vardas11016    Pavarde11016     7.8
Vardas11017    Pavarde11017     2.8
Vardas11018    Pavarde11018    6.24
Vardas11019    Pavarde11019    5.16
Vardas11020    Pavarde11020    7.76
Vardas11021    Pavarde11021    2.84
Vardas11022    Pavarde11022     6.6
Vardas11023    Pavarde11023       7
Vardas11024    Pavarde11024    8.32
Vardas11025    Pavarde11025    6.64
Vardas11026    Pavarde11026    7.44
Vardas11027    Pavarde11027    6.28
Vardas11028    Pavarde11028    7.88
Vardas11029    Pavarde11029     6.4
Vardas11030    Pavarde11030    3.68
Vardas11031    Pavarde11031    3.12
Vardas11032    Pavarde11032    4.92
Vardas11033    Pavarde11033    2.56
Vardas11034    Pavarde11034    8.44
Vardas11035    Pavarde11035    3.48
Vardas11036    Pavarde11036    6.64
Vardas11037    Pavarde11037     7.2
Vardas11038    Pavarde11038    8.56
Vardas11039    Pavarde11039    1.72
Vardas11040    Pavarde11040    3.52
Vardas11041    Pavarde11041    2.88
Vardas11042    Pavarde11042    5.52
Vardas11043    Pavarde11043     3.2
Vardas11044    Pavarde11044    6.44
Vardas11045    Pavarde11045     6.8
Vardas11046    Pavarde11046    5.12
Vardas11047    Pavarde11047    6.48
Vardas11048    Pavarde11048    4.44
Vardas11049    Pavarde11049    5.84
Vardas11050    Pavarde11050    6.44
Vardas11051    Pavarde11051    7.32
Vardas11052    Pavarde11052    7.36
Vardas11053    Pavarde11053    3.08
Vardas11054    Pavarde11054    7.96
Vardas11055    Pavarde11055    6.32
Vardas11056    Pavarde11056    4.96
Vardas11057    Pavarde11057    2.04
Vardas11058    Pavarde11058    3.56
Vardas11059    Pavarde11059    6.64
Vardas11060    Pavarde11060    4.72
Vardas11061    Pavarde11061    5.68
Vardas11062    Pavarde11062    4.04
Vardas11063    Pavarde11063       5
Vardas11064    Pavarde11064    5.88
Vardas11065    Pavarde11065    4.76
Vardas11066    Pavarde11066     6.8
Vardas11067    Pavarde11067       3
Vardas11068    Pavarde11068    5.08
Vardas11069    Pavarde11069    8.52
Vardas11070    Pavarde11070    2.68
Vardas11071    Pavarde11071    4.76
Vardas11072    Pavarde11072     6.4
Vardas11073    Pavarde11073    5.08
Vardas11074    Pavarde11074    4.16
Vardas11075    Pavarde11075    6.68
Vardas11076    Pavarde11076     8.4
Vardas11077    Pavarde11077    7.12
Vardas11078    Pavarde11078    8.16
Vardas11079    Pavarde11079    2.44
Vardas11080    Pavarde11080    3.16
Vardas11081    Pavarde11081       3
Vardas11082    Pavarde11082    7.96
Vardas11083    Pavarde11083    8.04
Vardas11084    Pavarde11084    3.44
Vardas11085    Pavarde11085    8.32
Vardas11086    Pavarde11086    6.12
Vardas11087    Pavarde11087    5.64
Vardas11088    Pavarde11088    2.44
Vardas11089    Pavarde11089    6.88
Vardas11090    Pavarde11090    5.36
Vardas11091    Pavarde11091     6.6
Vardas11092    Pavarde11092     4.4
Vardas11093    Pavarde11093    6.92
Vardas11094    Pavarde11094     2.6
Vardas11095    Pavarde11095    4.36
Vardas11096    Pavarde11096    3.12
Vardas11097    Pavarde11097     5.6
Vardas11098    Pavarde11098    4.64
Vardas11099    Pavarde11099    8.16
Vardas11100    Pavarde11100     1.8
Vardas11101    Pavarde11101       8
Vardas11102    Pavarde11102    3.92
Vardas11103    Pavarde11103    5.12
Vardas11104    Pavarde11104    7.12
Vardas11105    Pavarde11105    4.04
Vardas11106    Pavarde11106    5.92
Vardas11107    Pavarde11107     6.6
Vardas11108    Pavarde11108    7.44
Vardas11109    Pavarde11109    4.72
Vardas11110    Pavarde11110    4.88
Vardas11111    Pavarde11111     7.8
Vardas11112    Pavarde11112     7.4
Vardas11113    Pavarde11113    8.12
Vardas11114    Pavarde11114    5.76
Vardas11115    Pavarde11115    2.08
Vardas11116    Pavarde11116    6.72
Vardas11117    Pavarde11117    6.32
Vardas11118    Pavarde11118    7.84
Vardas11119    Pavarde11119    6.24
Vardas11120    Pavarde11120     5.8
Vardas11121    Pavarde11121    3.84
Vardas11122    Pavarde11122    6.12
Vardas11123    Pavarde11123     7.4
Vardas11124    Pavarde11124    6.52
Vardas11125    Pavarde11125    7.56
Vardas11126    Pavarde11126    6.28
Vardas11127    Pavarde11127     7.8
Vardas11128    Pavarde11128    5.48
Vardas11129    Pavarde11129     5.2
Vardas11130    Pavarde11130     6.8
Vardas11131    Pavarde11131     5.8
Vardas11132    Pavarde11132     4.4
Vardas11133    Pavarde11133    4.72
Vardas11134    Pavarde11134    4.96
Vardas11135    Pavarde11135     3.4
Vardas11136    Pavarde11136    8.84
Vardas11137    Pavarde11137    4.76
Vardas11138    Pavarde11138    6.76
Vardas11139    Pavarde11139     2.6
Vardas11140    Pavarde11140    5.76
Vardas11141    Pavarde11141    7.04
Vardas11142    Pavarde11142    4.44
Vardas11143    Pavarde11143    4.88
Vardas11144    Pavarde11144       7
Vardas11145    Pavarde11145    6.72
Vardas11146    Pavarde11146    4.64
Vardas11147    Pavarde11147     3.6
Vardas11148    Pavarde11148    6.88
Vardas11149    Pavarde11149    3.04
Vardas11150    Pavarde11150     7.4
Vardas11151    Pavarde11151     4.4
Vardas11152    Pavarde11152     4.6
Vardas11153    Pavarde11153    3.16
Vardas11154    Pavarde11154    4.88
Vardas11155    Pavarde11155    5.76
Vardas11156    Pavarde11156    1.56
Vardas11157    Pavarde11157    5.32
Vardas11158    Pavarde11158     4.6
Vardas11159    Pavarde11159    4.72
Vardas11160    Pavarde11160    4.76
Vardas11161    Pavarde11161    6.68
Vardas11162    Pavarde11162     5.8
Vardas11163    Pavarde11163    4.56
Vardas11164    Pavarde11164     6.6
Vardas11165    Pavarde11165     3.6
Vardas11166    Pavarde11166    4.52
Vardas11167    Pavarde11167    4.76
Vardas11168    Pavarde11168     4.6
Vardas11169    Pavarde11169    8.16
Vardas11170    Pavarde11170    5.64
Vardas11171    Pavarde11171    6.92
Vardas11172    Pavarde11172    4.96
Vardas11173    Pavarde11173    6.16
Vardas11174    Pavarde11174     5.2
Vardas11175    Pavarde11175    5.48
Vardas11176    Pavarde11176    3.88
Vardas11177    Pavarde11177    6.28
Vardas11178    Pavarde11178    8.12
Vardas11179    Pavarde11179    6.72
Vardas11180    Pavarde11180    2.52
Vardas11181    Pavarde11181    5.48
Vardas11182    Pavarde11182    7.52
